ID NUMBER,FISCAL YEAR,DEPARTMENT NAME,VENDOR NAME,TRANSACTION DATE,DOLLAR AMOUNT,AUTHORITY,BUSINESS TAX REGISTRATION CERTIFICATE,GOVERNMENT ACTIVITY,FUND GROUP NAME,FUND TYPE,FUND NAME,FUND,ACCOUNT NAME,ACCOUNT CODE,TRANSACTION ID,EXPENDITURE TYPE,SETTLEMENT/JUDGMENT,FISCAL MONTH NUMBER,FISCAL YEAR-MONTH,FISCAL YEAR-QUARTER,CALENDAR MONTH NUMBER,CALENDAR MONTH/YEAR,CALENDAR MONTH,DATA SOURCE,AUTHORITY NAME,AUTHORITY LINK,DEPARTMENT NUMBER,PROGRAM,VENDOR ID,ZIP,PAYMENT METHOD,PAYMENT STATUS,INV NUM,INVOICE DUE DATE,INVOICE DISCOUNT DUE DATE,INV DATE,INV LINE,INVOICE DISTRIBUTION LINE,PO NUM,DESCRIPTION,DETAILED ITEM DESCRIPTION,UNIT PRICE,UNIT OF MEASURE,QUANTITY,SALES TAX PERCENT,SALES TAX,DISCOUNT,RECEIVER ID,PO DATE,PO LINE NUMBER,PROCUREMENT ORGANIZATION,BUYER NAME,SUPPLIER CITY,SUPPLIER COUNTRY,BU NAME,SITE LOCATION,ITEM CODE,ITEM CODE NAME,CURRENCY,VALUE OF SPEND,VENDOR NUM
1547090,2015,AGING,INTERNATIONAL INSTITUTE OF LOS ANGELES,10/16/2014,$28242.00,CO119666,0000472223,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,AREA PLAN FOR THE AGING TIT 7,395,CONGREGATE MEALS III C1,02LA02,EFT26150000002706,CONTRIBUTIONS TO OTHER AGENCIES,,4,2015-04 (OCT),2015-02,10,"OCTOBER,2014",OCTOBER  ,FMS,INTERNATIONAL INSTITUTE OF LA,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119666,02,SENIOR SERVICES,100005037,90031,EFT,PAID,GAX0215395020058,,,09/26/2014,1,2,GAE02CO15119666Y,CONGREGATE MEALS III C1,,,,,,,,,,2,,,,,,,,,,,100005037 - INTERNATIONAL INSTITUTE OF LOS ANGELES
421315,2015,AGING,ONEGENERATION,08/12/2014,$27613.00,CO119601,0000611371,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,AREA PLAN FOR THE AGING TIT 7,395,CONGREGATE MEALS III C1,02KAA2,AD26150000008702,CONTRIBUTIONS TO OTHER AGENCIES,,2,2015-02 (AUG),2015-01,8,"AUGUST,2014",AUGUST   ,FMS,ONEGENERATION,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119601,02,SENIOR SERVICES,100002398,91406,CHECK,PAID,GAX0215395020016,,,07/21/2014,1,2,GAE02CO14119601Y,CONGREGATE MEALS III C1,,,,,,,,,,2,,,,,,,,,,,100002398 - ONEGENERATION
410638,2015,AGING,CENTER FOR HEALTH CARE RIGHTS,07/22/2014,$26957.00,CO119231,0000709737,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,HEALTH INS COUNS ADV (HICAP),47Y,HICAP,02KDD1,AD26150000004394,CONTRIBUTIONS TO OTHER AGENCIES,,1,2015-01 (JUL),2015-01,7,"JULY,2014",JULY     ,FMS,CENTER FOR HEALTH CARE RIGHTS,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119231,02,SENIOR SERVICES,100005036,90057,CHECK,PAID,GAX021547Y020001,,,07/15/2014,1,2,GAE02CO14119231Y,HICAP,,,,,,,,,,6,,,,,,,,,,,100005036 - CENTER FOR HEALTH CARE RIGHTS
410599,2015,AGING,PEOPLE COORDINATED SERVICES OF SOUTHERN CALIFORNIA INC,07/31/2014,$26381.00,CO119596,0000172776,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,AREA PLAN FOR THE AGING TIT 7,395,HOME DELIVERED MEALS FOR SENIORS,02KQ04,AD26150000006408,CONTRIBUTIONS TO OTHER AGENCIES,,1,2015-01 (JUL),2015-01,7,"JULY,2014",JULY     ,FMS,PEOPLE COORDINATED SERVICES OF SOUTHERN CALIFORNORIA,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119596,02,SENIOR SERVICES,100000276,90006,CHECK,PAID,GAX0215395020013,,,06/24/2014,1,3,GAE02CO14119596Y,HOME DELIVERED MEALS FOR SENIORS,,,,,,,,,,7,,,,,,,,,,,100000276 - PEOPLE COORDINATED SERVICES OF SOUTHERN CALIFORNIA INC
434213,2015,AGING,WATTS LABOR COMMUNITY ACTION COMMITTEE,09/26/2014,$26262.00,CO119670,0000297418,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,SENIOR CITYRIDE PROGRAM FUND,599,CITYRIDE PROGRAM,02K220,EFT26150000002090,CONTRIBUTIONS TO OTHER AGENCIES,,3,2015-03 (SEP),2015-01,9,"SEPTEMBER,2014",SEPTEMBER,FMS,WATTS LABOR COMMUNITY ACTION COMMITTEE,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119670,02,SENIOR SERVICES,100002393,90059,EFT,PAID,GAX0215599020017,,,09/11/2014,1,1,GAE02CO14119670Y,CITYRIDE PROGRAM,,,,,,,,,,8,,,,,,,,,,,100002393 - WATTS LABOR COMMUNITY ACTION COMMITTEE
1547045,2015,AGING,SAINT BARNABAS SENIOR CENTER OF LOS ANGELES,10/08/2014,$25641.00,CO119332,0000563835,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,AREA PLAN FOR THE AGING TIT 7,395,HOME DELIVERED MEALS III C2,02LA04,EFT26150000002442,CONTRIBUTIONS TO OTHER AGENCIES,,4,2015-04 (OCT),2015-02,10,"OCTOBER,2014",OCTOBER  ,FMS,ST BARNABAS SR CENTER,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119332,02,AREA PLAN FOR THE AGING TIT 7,100025319,90057,EFT,PAID,GAX0215395020044,,,09/12/2014,1,1,GAE02CO15119332Y,HOME DELIVERED MEALS III C2,,,,,,,,,,5,,,,,,,,,,,100025319 - SAINT BARNABAS SENIOR CENTER OF LOS ANGELES
1547045,2015,AGING,SAINT BARNABAS SENIOR CENTER OF LOS ANGELES,10/08/2014,$25641.00,CO119332,0000563835,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,AREA PLAN FOR THE AGING TIT 7,395,HOME DELIVERED MEALS III C2,02LA04,EFT26150000002442,CONTRIBUTIONS TO OTHER AGENCIES,,4,2015-04 (OCT),2015-02,10,"OCTOBER,2014",OCTOBER  ,FMS,ST BARNABAS SR CENTER,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119332,02,AREA PLAN FOR THE AGING TIT 7,100025319,90057,EFT,PAID,GAX0215395020044,,,09/12/2014,1,1,GAE02CO15119332Y,HOME DELIVERED MEALS III C2,,,,,,,,,,5,,,,,,,,,,,100025319 - SAINT BARNABAS SENIOR CENTER OF LOS ANGELES
1547095,2015,AGING,INTERNATIONAL INSTITUTE OF LOS ANGELES,10/16/2014,$25624.00,CO119666,0000472223,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,AREA PLAN FOR THE AGING TIT 7,395,CONGREGATE MEALS III C1,02LA02,EFT26150000002707,CONTRIBUTIONS TO OTHER AGENCIES,,4,2015-04 (OCT),2015-02,10,"OCTOBER,2014",OCTOBER  ,FMS,INTERNATIONAL INSTITUTE OF LA,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119666,02,SENIOR SERVICES,100005037,90031,EFT,PAID,GAX0215395020059,,,10/07/2014,1,2,GAE02CO15119666Y,CONGREGATE MEALS III C1,,,,,,,,,,2,,,,,,,,,,,100005037 - INTERNATIONAL INSTITUTE OF LOS ANGELES
1547095,2015,AGING,INTERNATIONAL INSTITUTE OF LOS ANGELES,10/16/2014,$25624.00,CO119666,0000472223,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,AREA PLAN FOR THE AGING TIT 7,395,CONGREGATE MEALS III C1,02LA02,EFT26150000002707,CONTRIBUTIONS TO OTHER AGENCIES,,4,2015-04 (OCT),2015-02,10,"OCTOBER,2014",OCTOBER  ,FMS,INTERNATIONAL INSTITUTE OF LA,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119666,02,SENIOR SERVICES,100005037,90031,EFT,PAID,GAX0215395020059,,,10/07/2014,1,2,GAE02CO15119666Y,CONGREGATE MEALS III C1,,,,,,,,,,2,,,,,,,,,,,100005037 - INTERNATIONAL INSTITUTE OF LOS ANGELES
1547280,2015,AGING,CENTER FOR HEALTH CARE RIGHTS,10/14/2014,$25146.00,CO119231,0000709737,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,HEALTH INS COUNS ADV (HICAP),47Y,HICAP,02LD01,AD26150000022575,CONTRIBUTIONS TO OTHER AGENCIES,,4,2015-04 (OCT),2015-02,10,"OCTOBER,2014",OCTOBER  ,FMS,CENTER FOR HEALTH CARE RIGHTS,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119231,02,SENIOR SERVICES,100005036,90057,CHECK,PAID,GAX021547Y020004,,,10/09/2014,1,4,GAE02CO15119231Y,HICAP,,,,,,,,,,4,,,,,,,,,,,100005036 - CENTER FOR HEALTH CARE RIGHTS
1547280,2015,AGING,CENTER FOR HEALTH CARE RIGHTS,10/14/2014,$25146.00,CO119231,0000709737,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,HEALTH INS COUNS ADV (HICAP),47Y,HICAP,02LD01,AD26150000022575,CONTRIBUTIONS TO OTHER AGENCIES,,4,2015-04 (OCT),2015-02,10,"OCTOBER,2014",OCTOBER  ,FMS,CENTER FOR HEALTH CARE RIGHTS,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119231,02,SENIOR SERVICES,100005036,90057,CHECK,PAID,GAX021547Y020004,,,10/09/2014,1,4,GAE02CO15119231Y,HICAP,,,,,,,,,,4,,,,,,,,,,,100005036 - CENTER FOR HEALTH CARE RIGHTS
410644,2015,AGING,JEWISH FAMILY SERVICE OF LOS ANGELES,07/03/2014,$24687.00,CO119668,0000438283,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,SENIOR CITYRIDE PROGRAM FUND,599,CITYRIDE PROGRAM,02K220,AD26150000000608,CONTRIBUTIONS TO OTHER AGENCIES,,1,2015-01 (JUL),2015-01,7,"JULY,2014",JULY     ,FMS,JEWISH FAMILY SERVICE OF LOS ANGELES,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119668,02,SENIOR SERVICES,100004055,90010,CHECK,PAID,GAX0215599020001,,,06/10/2014,1,1,GAE02CO14119668Y,CITYRIDE PROGRAM,,,,,,,,,,1,,,,,,,,,,,100004055 - JEWISH FAMILY SERVICE OF LOS ANGELES
434212,2015,AGING,WATTS LABOR COMMUNITY ACTION COMMITTEE,09/26/2014,$24237.00,CO119600,0000297418,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,SENIOR CITYRIDE PROGRAM FUND,599,CITYRIDE PROGRAM,02K220,EFT26150000002089,CONTRIBUTIONS TO OTHER AGENCIES,,3,2015-03 (SEP),2015-01,9,"SEPTEMBER,2014",SEPTEMBER,FMS,WATTS LABOR  COMMUNITY ACTION COMMITTEE,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119600,02,SENIOR SERVICES,100002393,90059,EFT,PAID,GAX0215599020016,,,09/11/2014,1,1,GAE02CO14119600Y,CITYRIDE PROGRAM,,,,,,,,,,9,,,,,,,,,,,100002393 - WATTS LABOR COMMUNITY ACTION COMMITTEE
421284,2015,AGING,INTERNATIONAL INSTITUTE OF LOS ANGELES,08/15/2014,$24155.00,CO119666,0000472223,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,AREA PLAN FOR THE AGING TIT 7,395,CONGREGATE MEALS III C1,02KAA2,EFT26150000001038,CONTRIBUTIONS TO OTHER AGENCIES,,2,2015-02 (AUG),2015-01,8,"AUGUST,2014",AUGUST   ,FMS,INTERNATIONAL INSTITUTE OF LA,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119666,02,SENIOR SERVICES,100005037,90031,EFT,PAID,GAX0215395020012,,,06/12/2014,1,2,GAE02CO14119666Y,CONGREGATE MEALS III C1,,,,,,,,,,2,,,,,,,,,,,100005037 - INTERNATIONAL INSTITUTE OF LOS ANGELES
1547285,2015,AGING,INTERNATIONAL INSTITUTE OF LOS ANGELES,10/14/2014,$24000.01,CO119666,0000472223,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,SENIOR CITYRIDE PROGRAM FUND,599,CITYRIDE PROGRAM,02K220,EFT26150000002646,CONTRIBUTIONS TO OTHER AGENCIES,,4,2015-04 (OCT),2015-02,10,"OCTOBER,2014",OCTOBER  ,FMS,INTERNATIONAL INSTITUTE OF LA,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119666,02,SENIOR SERVICES,100005037,90031,EFT,PAID,GAX0215599020029,,,09/16/2014,1,1,GAE02CO14119666Y,CITYRIDE PROGRAM,,,,,,,,,,9,,,,,,,,,,,100005037 - INTERNATIONAL INSTITUTE OF LOS ANGELES
1547285,2015,AGING,INTERNATIONAL INSTITUTE OF LOS ANGELES,10/14/2014,$24000.01,CO119666,0000472223,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,SENIOR CITYRIDE PROGRAM FUND,599,CITYRIDE PROGRAM,02K220,EFT26150000002646,CONTRIBUTIONS TO OTHER AGENCIES,,4,2015-04 (OCT),2015-02,10,"OCTOBER,2014",OCTOBER  ,FMS,INTERNATIONAL INSTITUTE OF LA,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119666,02,SENIOR SERVICES,100005037,90031,EFT,PAID,GAX0215599020029,,,09/16/2014,1,1,GAE02CO14119666Y,CITYRIDE PROGRAM,,,,,,,,,,9,,,,,,,,,,,100005037 - INTERNATIONAL INSTITUTE OF LOS ANGELES
1547052,2015,AGING,SAINT BARNABAS SENIOR CENTER OF LOS ANGELES,10/08/2014,$23185.00,CO119332,0000563835,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,AREA PLAN FOR THE AGING TIT 7,395,HOME DELIVERED MEALS III C2,02LA04,EFT26150000002444,CONTRIBUTIONS TO OTHER AGENCIES,,4,2015-04 (OCT),2015-02,10,"OCTOBER,2014",OCTOBER  ,FMS,ST BARNABAS SR CENTER,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119332,02,AREA PLAN FOR THE AGING TIT 7,100025319,90057,EFT,PAID,GAX0215395020046,,,09/12/2014,1,1,GAE02CO15119332Y,HOME DELIVERED MEALS III C2,,,,,,,,,,5,,,,,,,,,,,100025319 - SAINT BARNABAS SENIOR CENTER OF LOS ANGELES
1547052,2015,AGING,SAINT BARNABAS SENIOR CENTER OF LOS ANGELES,10/08/2014,$23185.00,CO119332,0000563835,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,AREA PLAN FOR THE AGING TIT 7,395,HOME DELIVERED MEALS III C2,02LA04,EFT26150000002444,CONTRIBUTIONS TO OTHER AGENCIES,,4,2015-04 (OCT),2015-02,10,"OCTOBER,2014",OCTOBER  ,FMS,ST BARNABAS SR CENTER,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119332,02,AREA PLAN FOR THE AGING TIT 7,100025319,90057,EFT,PAID,GAX0215395020046,,,09/12/2014,1,1,GAE02CO15119332Y,HOME DELIVERED MEALS III C2,,,,,,,,,,5,,,,,,,,,,,100025319 - SAINT BARNABAS SENIOR CENTER OF LOS ANGELES
1547293,2015,AGING,JEWISH FAMILY SERVICE OF LOS ANGELES,10/20/2014,$22852.00,CO119668,0000438283,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,SENIOR CITYRIDE PROGRAM FUND,599,CITYRIDE PROGRAM,02L220,AD26150000023519,CONTRIBUTIONS TO OTHER AGENCIES,,4,2015-04 (OCT),2015-02,10,"OCTOBER,2014",OCTOBER  ,FMS,JEWISH FAMILY SERVICE OF LOS ANGELES,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119668,02,SENIOR SERVICES,100004055,90010,CHECK,PAID,GAX0215599020033,,,09/19/2014,1,1,GAE02CO15119668Y,CITYRIDE PROGRAM,,,,,,,,,,6,,,,,,,,,,,100004055 - JEWISH FAMILY SERVICE OF LOS ANGELES
1547293,2015,AGING,JEWISH FAMILY SERVICE OF LOS ANGELES,10/20/2014,$22852.00,CO119668,0000438283,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,SENIOR CITYRIDE PROGRAM FUND,599,CITYRIDE PROGRAM,02L220,AD26150000023519,CONTRIBUTIONS TO OTHER AGENCIES,,4,2015-04 (OCT),2015-02,10,"OCTOBER,2014",OCTOBER  ,FMS,JEWISH FAMILY SERVICE OF LOS ANGELES,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119668,02,SENIOR SERVICES,100004055,90010,CHECK,PAID,GAX0215599020033,,,09/19/2014,1,1,GAE02CO15119668Y,CITYRIDE PROGRAM,,,,,,,,,,6,,,,,,,,,,,100004055 - JEWISH FAMILY SERVICE OF LOS ANGELES
1547303,2015,AGING,SAN FERNANDO VALLEY INTERFAITH COUNCIL INC,10/20/2014,$22591.00,CO119333,0000503722,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,SENIOR CITYRIDE PROGRAM FUND,599,CITYRIDE PROGRAM,02L220,AD26150000023513,CONTRIBUTIONS TO OTHER AGENCIES,,4,2015-04 (OCT),2015-02,10,"OCTOBER,2014",OCTOBER  ,FMS,SAN FERNANDO VALLEY INTERFAITH COUNCIL INC.,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119333,02,SENIOR SERVICES,100002756,91302,CHECK,PAID,GAX0215599020028,,,09/29/2014,1,4,GAE02CO15119333Y,CITYRIDE PROGRAM,,,,,,,,,,4,,,,,,,,,,,100002756 - SAN FERNANDO VALLEY INTERFAITH COUNCIL INC
1547303,2015,AGING,SAN FERNANDO VALLEY INTERFAITH COUNCIL INC,10/20/2014,$22591.00,CO119333,0000503722,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,SENIOR CITYRIDE PROGRAM FUND,599,CITYRIDE PROGRAM,02L220,AD26150000023513,CONTRIBUTIONS TO OTHER AGENCIES,,4,2015-04 (OCT),2015-02,10,"OCTOBER,2014",OCTOBER  ,FMS,SAN FERNANDO VALLEY INTERFAITH COUNCIL INC.,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119333,02,SENIOR SERVICES,100002756,91302,CHECK,PAID,GAX0215599020028,,,09/29/2014,1,4,GAE02CO15119333Y,CITYRIDE PROGRAM,,,,,,,,,,4,,,,,,,,,,,100002756 - SAN FERNANDO VALLEY INTERFAITH COUNCIL INC
421299,2015,AGING,JEWISH FAMILY SERVICE OF LOS ANGELES,08/18/2014,$22466.00,CO119669,0000438283,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,AREA PLAN FOR THE AGING TIT 7,395,HOME DELIVERED MEALS FOR SENIORS,02KQ04,AD26150000009906,CONTRIBUTIONS TO OTHER AGENCIES,,2,2015-02 (AUG),2015-01,8,"AUGUST,2014",AUGUST   ,FMS,JEWISH FAMILY SERVICE OF LOS ANGELES,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119669,02,SENIOR SERVICES,100004055,90010,CHECK,PAID,GAX0215395020021,,,07/15/2014,1,6,GAE02CO14119669Y,HOME DELIVERED MEALS FOR SENIORS,,,,,,,,,,8,,,,,,,,,,,100004055 - JEWISH FAMILY SERVICE OF LOS ANGELES
434194,2015,AGING,"PARTNERS IN CARE FOUNDATION, INC.",09/17/2014,$22462.00,CO123556,0000681522,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,AREA PLAN FOR THE AGING TIT 7,395,PREVENTIVE HEALTH FOR SENIORS,02KQ06,AD26150000017605,CONTRIBUTIONS TO OTHER AGENCIES,,3,2015-03 (SEP),2015-01,9,"SEPTEMBER,2014",SEPTEMBER,FMS,"PARTNERS IN CARE FOUNDATION, INC.",http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-123556,02,SENIOR SERVICES,100016196,91340,CHECK,PAID,GAX0215395020031,,,08/25/2014,1,3,GAE02CO14123556Y,PREVENTIVE HEALTH FOR SENIORS,,,,,,,,,,3,,,,,,,,,,,"100016196 - PARTNERS IN CARE FOUNDATION, INC."
421371,2015,AGING,CENTER FOR HEALTH CARE RIGHTS,08/18/2014,$22344.00,CO119231,0000709737,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,HEALTH INS COUNS ADV (HICAP),47Y,HICAP,02KDD1,AD26150000009910,CONTRIBUTIONS TO OTHER AGENCIES,,2,2015-02 (AUG),2015-01,8,"AUGUST,2014",AUGUST   ,FMS,CENTER FOR HEALTH CARE RIGHTS,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119231,02,SENIOR SERVICES,100005036,90057,CHECK,PAID,GAX021547Y020003,,,07/21/2014,1,2,GAE02CO14119231Y,HICAP,,,,,,,,,,6,,,,,,,,,,,100005036 - CENTER FOR HEALTH CARE RIGHTS
421320,2015,AGING,SAINT BARNABAS SENIOR CENTER OF LOS ANGELES,08/13/2014,$21889.99,CO119332,0000563835,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,AREA PLAN FOR THE AGING TIT 7,395,CONGREGATE MEALS III C1,02KAA2,EFT26150000000992,CONTRIBUTIONS TO OTHER AGENCIES,,2,2015-02 (AUG),2015-01,8,"AUGUST,2014",AUGUST   ,FMS,ST BARNABAS SR CENTER,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119332,02,SENIOR SERVICES,100025319,90057,EFT,PAID,GAX0215395020018,,,07/15/2014,1,2,GAE02CO14119332Y,CONGREGATE MEALS III C1,,,,,,,,,,2,,,,,,,,,,,100025319 - SAINT BARNABAS SENIOR CENTER OF LOS ANGELES
434206,2015,AGING,JEWISH FAMILY SERVICE OF LOS ANGELES,09/19/2014,$21587.00,CO119669,0000438283,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,SENIOR CITYRIDE PROGRAM FUND,599,CITYRIDE PROGRAM,02K220,AD26150000018111,CONTRIBUTIONS TO OTHER AGENCIES,,3,2015-03 (SEP),2015-01,9,"SEPTEMBER,2014",SEPTEMBER,FMS,JEWISH FAMILY SERVICE OF LOS ANGELES,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119669,02,SENIOR SERVICES,100004055,90010,CHECK,PAID,GAX0215599020013,,,09/11/2014,1,1,GAE02CO14119669Y,CITYRIDE PROGRAM,,,,,,,,,,1,,,,,,,,,,,100004055 - JEWISH FAMILY SERVICE OF LOS ANGELES
410640,2015,AGING,CENTER FOR HEALTH CARE RIGHTS,07/22/2014,$21404.00,CO119231,0000709737,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,HEALTH INS COUNS ADV (HICAP),47Y,HICAP,02KDD1,AD26150000004394,CONTRIBUTIONS TO OTHER AGENCIES,,1,2015-01 (JUL),2015-01,7,"JULY,2014",JULY     ,FMS,CENTER FOR HEALTH CARE RIGHTS,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119231,02,SENIOR SERVICES,100005036,90057,CHECK,PAID,GAX021547Y020001,,,07/15/2014,1,4,GAE02CO14119231Y,HICAP,,,,,,,,,,9,,,,,,,,,,,100005036 - CENTER FOR HEALTH CARE RIGHTS
434205,2015,AGING,JEWISH FAMILY SERVICE OF LOS ANGELES,09/19/2014,$20522.00,CO119668,0000438283,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,SENIOR CITYRIDE PROGRAM FUND,599,CITYRIDE PROGRAM,02K220,AD26150000018110,CONTRIBUTIONS TO OTHER AGENCIES,,3,2015-03 (SEP),2015-01,9,"SEPTEMBER,2014",SEPTEMBER,FMS,JEWISH FAMILY SERVICE OF LOS ANGELES,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119668,02,SENIOR SERVICES,100004055,90010,CHECK,PAID,GAX0215599020012,,,09/11/2014,1,1,GAE02CO14119668Y,CITYRIDE PROGRAM,,,,,,,,,,1,,,,,,,,,,,100004055 - JEWISH FAMILY SERVICE OF LOS ANGELES
1547277,2015,AGING,CENTER FOR HEALTH CARE RIGHTS,10/14/2014,$20435.00,CO119231,0000709737,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,HEALTH INS COUNS ADV (HICAP),47Y,HICAP,02LD01,AD26150000022575,CONTRIBUTIONS TO OTHER AGENCIES,,4,2015-04 (OCT),2015-02,10,"OCTOBER,2014",OCTOBER  ,FMS,CENTER FOR HEALTH CARE RIGHTS,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119231,02,SENIOR SERVICES,100005036,90057,CHECK,PAID,GAX021547Y020004,,,10/09/2014,1,1,GAE02CO15119231Y,HICAP,,,,,,,,,,1,,,,,,,,,,,100005036 - CENTER FOR HEALTH CARE RIGHTS
1547277,2015,AGING,CENTER FOR HEALTH CARE RIGHTS,10/14/2014,$20435.00,CO119231,0000709737,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,HEALTH INS COUNS ADV (HICAP),47Y,HICAP,02LD01,AD26150000022575,CONTRIBUTIONS TO OTHER AGENCIES,,4,2015-04 (OCT),2015-02,10,"OCTOBER,2014",OCTOBER  ,FMS,CENTER FOR HEALTH CARE RIGHTS,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119231,02,SENIOR SERVICES,100005036,90057,CHECK,PAID,GAX021547Y020004,,,10/09/2014,1,1,GAE02CO15119231Y,HICAP,,,,,,,,,,1,,,,,,,,,,,100005036 - CENTER FOR HEALTH CARE RIGHTS
